point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3
267,smt_002,beauce_5_sa_067,1,2,74.20982930203877,-37.67655854147808,2.3316034841912923,2.5283300054113784,21.81566902604161,117.36140474997809,237.5,294.0,326.5737177177672,3.179050540287305,10.0,10.0
268,smt_002,beauce_5_sa_068,3,0,93.02684474596724,-24.0,1.4179664643942338,13.0,13.0,146.20725924325296,261.3811258870071,278.00959490293013,329.4091109150868,64.6132845336502,8.233114830190228,3.9482592825392326
269,smt_002,beauce_5_sa_069,1,1,77.55048515089106,-34.3665351403475,3.722824045990924,22.828349819202174,13.0,123.80860863285824,237.5,294.0,355.9957654427968,51.63368443576136,10.0,10.0
270,smt_002,beauce_5_sa_070,0,1,100.40449372584465,-13.826457708195619,2.502062308412242,4.718167782035312,13.0,158.0,237.5,294.0,330.1719435264727,10.0,10.0,10.0
271,smt_002,beauce_5_sa_071,1,2,65.66910349677254,-15.813391638006742,2.1297804929439366,11.943224804796099,12.269938882938598,175.07620185686147,237.5,294.0,378.9191561567246,1.0557980366682618,10.0,10.0
272,smt_002,beauce_5_sa_072,2,2,100.51294314867022,-19.36270920208901,3.3768155974922687,5.036402788908148,3.001670780395745,193.53658224049627,239.54794415191444,294.0,357.5455690611734,18.09279869188344,1.4898993931802864,10.0
273,smt_002,beauce_5_sa_073,1,0,101.22341270286223,-24.0,2.093182901459465,13.0,13.0,205.20719808451685,237.5,294.0,350.66528791882786,29.65512182293571,10.0,10.0
274,smt_002,beauce_5_sa_074,2,2,84.98171789787784,-14.60506565898351,2.977419104267527,23.804531036929546,15.831302090194535,155.03268793224885,241.95166610509187,294.0,369.70030467360067,8.87483333343369,3.9535946000524294,10.0
275,smt_002,beauce_5_sa_075,3,1,76.35227782285847,-6.2969720988485065,3.4454732157877612,12.781658586805735,13.0,152.2153379562559,216.20366365624358,317.7795661550978,377.28516940752905,1.5173446573989753,70.10464685471297,6.258510912024839
276,smt_002,beauce_5_sa_076,1,0,99.74766247220111,-24.0,3.907878315204148,13.0,13.0,164.8079900301259,237.5,294.0,358.0352011168617,3.3986602851082943,10.0,10.0
277,smt_002,beauce_5_sa_077,0,1,95.34111341753294,-21.758281949772297,1.3128497095178413,23.664459662361395,13.0,158.0,237.5,294.0,364.35749277914283,10.0,10.0,10.0
278,smt_002,beauce_5_sa_078,2,0,45.19356603962255,-24.0,3.6346462330444336,13.0,13.0,138.17735315891497,217.1226688399301,294.0,347.33992250020435,1.1532210976744415,16.073814179357168,10.0
279,smt_002,beauce_5_sa_079,2,1,55.75009527673969,-37.98100720022323,1.798341265297269,7.866592045654004,13.0,155.3773394230759,241.32188731812246,294.0,340.6092766422545,42.73942611850839,36.64429214130298,10.0
280,smt_002,beauce_5_sa_080,3,0,97.03044652817556,-24.0,3.8264805268085427,13.0,13.0,112.2199799663286,226.85176639241513,315.3472187743963,351.90701445783316,18.280770062164454,12.81123345444435,99.67502801520611
281,smt_002,beauce_5_sa_081,0,1,54.35916889388554,-20.125846370440534,3.8621947028455974,4.2600017312531,13.0,158.0,237.5,294.0,336.9521427094729,10.0,10.0,10.0
282,smt_002,beauce_5_sa_082,3,1,93.79058655999009,-15.872527110234202,2.1629456319649822,2.3307530186878536,13.0,142.75039641546638,223.51366963911613,312.84397548543905,383.4063954006891,47.50154693208001,3.1965261302803905,17.10376104758369
283,smt_002,beauce_5_sa_083,1,1,48.78782607795635,-4.9223375625768355,1.8919343734471008,13.926022275270636,13.0,120.34665178009452,237.5,294.0,362.75077122632786,1.8455309994951432,10.0,10.0
284,smt_002,beauce_5_sa_084,3,2,81.8436364178915,-20.061717142810323,1.6739756740216216,24.75511828162997,23.686639886939282,118.53896725280865,255.84835634806933,293.4626386914788,332.0437103470435,12.254432460082354,1.2805097460328656,54.94912580614226
285,smt_002,beauce_5_sa_085,1,2,62.32058809028401,-27.878012886455593,2.05188561475751,20.358679013023046,10.50595527248744,182.0085827890399,237.5,294.0,359.79098475715097,36.37973379096142,10.0,10.0
286,smt_002,beauce_5_sa_086,3,1,88.36715170788727,-34.29640591541829,1.945515576377434,7.461087722395801,13.0,168.43793258884787,231.22282131134125,269.7336880124374,357.1442910386719,13.249243734805868,10.755521692339,28.999775023724467
287,smt_002,beauce_5_sa_087,3,1,72.20395161416687,-5.079029961277058,2.8156732210332276,17.454205396077864,13.0,166.06817174129105,257.5848203618653,314.70005120485615,329.9247285729423,4.743718837116874,60.20752294583695,1.0224036798543852
288,smt_002,beauce_5_sa_088,1,0,82.38937044825987,-24.0,3.2011413878107104,13.0,13.0,186.9851054879899,237.5,294.0,353.9016844920979,13.400307430066047,10.0,10.0
289,smt_002,beauce_5_sa_089,3,2,88.28136050259309,-14.30992096330661,3.2297953104964066,14.96768404541014,17.093207151059588,152.14449335132537,251.28893900271248,267.2239709877328,363.046959110141,3.812822023110848,5.819386896325519,2.8888175808666627
290,smt_002,beauce_5_sa_090,3,2,97.61558224262788,-34.42320024711998,2.6763474384879435,2.1302421472765283,3.410994037320035,198.49904281697613,229.15743440845065,290.8602588532337,367.65562466512273,5.096841106453229,39.006095983647015,9.228963088525475
291,smt_002,beauce_5_sa_091,0,2,65.99854500241568,-12.505613732699665,1.9016494837960418,20.270047689704484,3.4185306167002865,158.0,237.5,294.0,348.9059289321194,10.0,10.0,10.0
292,smt_002,beauce_5_sa_092,3,2,52.83466493834454,-28.82801245662673,1.421242834080614,7.104182725674423,17.708682908580165,209.68863002981317,249.50203559385662,295.639379219279,371.2774579058539,26.70321477534723,3.5251689153729595,2.2073288037871155
293,smt_002,beauce_5_sa_093,2,1,58.55778174536249,-18.406896176716817,2.7282010927665192,20.613532294390616,13.0,198.30231671440774,219.55592046817927,294.0,378.64986593688116,64.92515181469722,9.406520492846786,10.0
294,smt_002,beauce_5_sa_094,1,1,61.39364193210302,-28.9758256241674,3.8770263456921397,15.047455812557663,13.0,177.77955483226208,237.5,294.0,367.77699287922906,58.593479919733774,10.0,10.0
295,smt_002,beauce_5_sa_095,2,0,68.08317034556505,-24.0,1.8511988901586376,13.0,13.0,176.8105458129079,233.32007478592035,294.0,348.9029776702026,18.91228601626338,27.693196847789824,10.0
296,smt_002,beauce_5_sa_096,2,0,61.978619566882145,-24.0,1.9605113609756037,13.0,13.0,110.86872849897458,241.92032918445122,294.0,325.50265270195456,5.311891048559511,3.477090682714959,10.0
297,smt_002,beauce_5_sa_097,2,2,105.41888131022527,-17.200045125343905,1.0394334897595077,14.596725049435136,23.894053830919585,187.96556026725833,252.18704607475135,294.0,323.15318676574054,53.26821109794891,3.0468054296317892,10.0
298,smt_002,beauce_5_sa_098,2,2,102.77538821282204,-9.115842937896815,2.849097646399429,4.425993869084072,9.947407479804145,196.67863467653808,219.46370898130724,294.0,355.72305279026574,5.28885578678763,55.209781426950684,10.0
299,smt_002,beauce_5_sa_099,3,1,59.56455101960472,-39.51827094070964,1.2237173464660538,10.093753936219994,13.0,188.56179968259246,254.23981098409928,297.3721256150051,378.23477715640126,7.187228348054138,6.281090159565133,51.42202345977902
300,smt_003,beauce_5_sa_000,2,1,64.01402351013175,-27.694775337765332,1.954720115036663,21.787879868749172,13.0,140.95075423387073,256.2607099413269,294.0,327.7552412305543,4.1048356764394365,48.12864096797385,10.0
301,smt_003,beauce_5_sa_001,0,2,96.33700878046544,-22.947675604359105,2.9031362012122797,18.10153872932812,6.964187755724195,158.0,237.5,294.0,342.0188666485812,10.0,10.0,10.0
302,smt_003,beauce_5_sa_002,3,0,59.08591256100972,-24.0,2.530408242195689,13.0,13.0,160.347491089856,242.6156883759738,310.05628233068745,361.5910005143298,2.517442681983431,33.111275401557606,30.154001069814136
303,smt_003,beauce_5_sa_003,3,2,60.87817377572243,-23.79004071243644,1.229219365274083,2.6562964881706836,7.432246509739974,120.45351417978996,224.5886918711328,320.584581011497,373.25577544254406,45.94534905290691,3.240185227061544,2.6173716021548303
304,smt_003,beauce_5_sa_004,1,2,99.91451862107203,-31.321715476488997,2.4303606136705027,1.7644657498700829,6.343937295906267,107.23432627830022,237.5,294.0,338.53959766964584,10.739401577329676,10.0,10.0
305,smt_003,beauce_5_sa_005,1,2,67.58892550589624,-29.081791571858005,1.1254189954070712,18.893824551130457,16.113255990884884,164.4241851910266,237.5,294.0,343.2124588528279,1.6681622837915873,10.0,10.0
306,smt_003,beauce_5_sa_006,0,0,99.09077559543218,-24.0,1.9639186455562347,13.0,13.0,158.0,237.5,294.0,325.6483815971017,10.0,10.0,10.0
307,smt_003,beauce_5_sa_007,3,0,104.6074360338176,-24.0,3.6435402832507373,13.0,13.0,152.7969978229405,259.6705862916367,270.2960554898154,365.79070071715483,1.26530362706557,27.432128675317667,5.217884973811284
308,smt_003,beauce_5_sa_008,2,0,84.88351803317386,-24.0,2.134499657283336,13.0,13.0,167.52066003208287,224.66678448329603,294.0,344.2535078494474,16.879787326109422,79.87521652090192,10.0
309,smt_003,beauce_5_sa_009,3,0,72.3168801336589,-24.0,1.5813910926239436,13.0,13.0,168.71932117498773,240.26407354575235,276.4921939535675,333.27205247765966,71.65834234220235,4.0599231088850845,1.5609495795133426
310,smt_003,beauce_5_sa_010,2,0,69.46722671423522,-24.0,2.0558451309653787,13.0,13.0,129.52381199643378,248.64005954293995,294.0,354.21716518128187,65.30433814711509,32.508164637396035,10.0
311,smt_003,beauce_5_sa_011,1,0,52.86982254155909,-24.0,2.2206016436959697,13.0,13.0,168.27956581360434,237.5,294.0,330.84968363318995,8.0884329591569,10.0,10.0
312,smt_003,beauce_5_sa_012,1,2,52.6410721126046,-32.29665839792128,3.251741010173685,7.060529267143673,14.885047636817301,138.9387644156751,237.5,294.0,370.3353388333787,96.63623211954085,10.0,10.0
313,smt_003,beauce_5_sa_013,1,1,105.62719695200582,-8.364602436981706,3.331114146029398,2.341109357693748,13.0,133.04517587922984,237.5,294.0,325.4437624236951,16.210223780079488,10.0,10.0
314,smt_003,beauce_5_sa_014,2,1,67.25047962487733,-29.934695052891037,3.0774242309667077,19.053905795978324,13.0,108.50782924496131,224.77088332683905,294.0,355.95722686152675,1.5707068424451431,29.499675104474388,10.0
315,smt_003,beauce_5_sa_015,1,1,98.17210196483475,-36.60873519369586,1.0399978488306665,18.84247818245891,13.0,199.77291356185657,237.5,294.0,365.61280618912184,1.3472937247718424,10.0,10.0
316,smt_003,beauce_5_sa_016,0,2,62.52890473587306,-32.78714785951967,2.933625053037755,22.25783512538817,2.308471739825856,158.0,237.5,294.0,329.87297870761086,10.0,10.0,10.0
317,smt_003,beauce_5_sa_017,0,0,93.21430488567671,-24.0,1.1882431757879748,13.0,13.0,158.0,237.5,294.0,381.3695356066302,10.0,10.0,10.0
318,smt_003,beauce_5_sa_018,1,0,52.067127432819746,-24.0,1.2475808448186987,13.0,13.0,121.89721327298588,237.5,294.0,362.8589778538782,41.93598560045549,10.0,10.0
319,smt_003,beauce_5_sa_019,0,0,87.33002293242652,-24.0,2.3621360925227357,13.0,13.0,158.0,237.5,294.0,357.8422442926909,10.0,10.0,10.0
320,smt_003,beauce_5_sa_020,3,1,78.8003044412549,-4.463513769173588,3.6090636138191625,20.363357876641047,13.0,137.82600577152917,226.10412300918495,320.41740130939417,334.728143032026,5.996668029702769,95.31880734959383,14.243971883521787
321,smt_003,beauce_5_sa_021,1,1,64.55479714864563,-32.484576447430925,2.1853614737463585,15.47630180136888,13.0,165.89988449383674,237.5,294.0,370.44310886174304,54.0090722577084,10.0,10.0
322,smt_003,beauce_5_sa_022,2,1,70.42788210512344,-7.309891198260878,2.964293314667572,19.998325336029104,13.0,107.04762619786655,243.31853086628035,294.0,357.7471669511425,28.35024716194596,15.339680198279813,10.0
323,smt_003,beauce_5_sa_023,3,2,77.80632570460799,-10.632078058025733,3.1212620649616674,5.753089472155001,22.35135906612397,135.15527199892318,236.80650645655362,301.1754070467325,348.8086476865009,10.541223117762529,2.891824364932359,33.56580526111522
324,smt_003,beauce_5_sa_024,0,1,46.193812360013354,-21.125599732989297,2.4018752255408797,16.76577541337074,13.0,158.0,237.5,294.0,350.50340360688494,10.0,10.0,10.0
325,smt_003,beauce_5_sa_025,0,0,49.02732778746111,-24.0,2.899461757457365,13.0,13.0,158.0,237.5,294.0,377.2949865340184,10.0,10.0,10.0
326,smt_003,beauce_5_sa_026,3,0,98.61426804955069,-24.0,3.7440202378669993,13.0,13.0,157.1577904359002,247.71848878054908,299.5308715123674,328.93568442753144,3.326352408368882,4.643233323836303,1.2510957827943043
327,smt_003,beauce_5_sa_027,0,1,49.14002238913212,-42.12749658969919,1.1845849832155637,22.737621072212413,13.0,158.0,237.5,294.0,361.853243195419,10.0,10.0,10.0
328,smt_003,beauce_5_sa_028,3,1,45.24207040153887,-14.32982731456881,2.458253057940248,12.102892807838712,13.0,119.25201914026194,211.8635694205941,308.9519407280793,367.80830423630175,20.09019542565922,44.652186111106296,30.999393799210313
329,smt_003,beauce_5_sa_029,3,1,60.538092792965315,-7.353818826321714,3.868461516108317,8.595966686736853,13.0,130.61390511734444,225.3714643564755,307.4464738925291,372.9633095653471,35.3531235482787,4.0312350825122145,5.143773355743927
330,smt_003,beauce_5_sa_030,0,0,101.87095188595725,-24.0,3.021093430197511,13.0,13.0,158.0,237.5,294.0,363.7541570941561,10.0,10.0,10.0
331,smt_003,beauce_5_sa_031,0,2,103.8222101397051,-4.879894645933781,3.1049909788992247,19.220350833098554,12.046196582827562,158.0,237.5,294.0,333.4789319010527,10.0,10.0,10.0
332,smt_003,beauce_5_sa_032,0,1,73.59975569911288,-31.086811853685855,3.295048733287123,5.806264164833085,13.0,158.0,237.5,294.0,324.4826113846888,10.0,10.0,10.0
333,smt_003,beauce_5_sa_033,2,1,52.721042216878644,-4.725070234706351,1.3096964544116725,24.252553637980277,13.0,189.95143588850053,262.2470720011096,294.0,343.74261183659127,46.64942530213864,16.064192671617786,10.0
334,smt_003,beauce_5_sa_034,0,2,74.10464424406584,-27.133165840000625,3.7010552655769926,1.4802957093684947,24.048684999919004,158.0,237.5,294.0,340.64597902010826,10.0,10.0,10.0
335,smt_003,beauce_5_sa_035,2,1,46.466122388011435,-22.457158439606822,1.7117960174088767,7.74815229971845,13.0,150.76043614157916,254.65253367573382,294.0,358.22523671932004,2.837933359233689,77.21890709433744,10.0
336,smt_003,beauce_5_sa_036,1,2,58.14494694114806,-7.820312279548375,1.3109138546246681,10.768635372100942,18.245958636160985,171.43702557702198,237.5,294.0,349.3013619951467,39.038601857713246,10.0,10.0
337,smt_003,beauce_5_sa_037,2,2,97.30517921670494,-25.213289313861065,3.3263691766644374,20.344493812433488,4.871743348939134,128.81357338819214,258.7790378713917,294.0,334.97085557030323,22.3866946461746,24.925226436188794,10.0
338,smt_003,beauce_5_sa_038,0,0,85.79828132062241,-24.0,3.3925559302861377,13.0,13.0,158.0,237.5,294.0,347.9562769671997,10.0,10.0,10.0
339,smt_003,beauce_5_sa_039,1,0,91.84539019965804,-24.0,3.7524540930665657,13.0,13.0,191.61752333386715,237.5,294.0,378.89801490947855,1.6780876457608085,10.0,10.0
340,smt_003,beauce_5_sa_040,1,0,64.90489809930793,-24.0,3.819968612423981,13.0,13.0,152.78900305913928,237.5,294.0,333.3021995311223,11.009367919023514,10.0,10.0
341,smt_003,beauce_5_sa_041,0,2,84.70322055353763,-23.08443675367536,2.338874376250115,3.3493348449556417,21.190511433005884,158.0,237.5,294.0,365.85088497211035,10.0,10.0,10.0
342,smt_003,beauce_5_sa_042,1,2,47.917309306565684,-6.27729984368662,1.4403307294916305,8.268760743244492,9.135283549309065,121.29592309301931,237.5,294.0,358.2262942925996,1.9889089176162449,10.0,10.0
343,smt_003,beauce_5_sa_043,1,0,70.86936120662662,-24.0,2.445428199326388,13.0,13.0,189.91366657419104,237.5,294.0,373.1832014320607,1.2927397505823606,10.0,10.0
344,smt_003,beauce_5_sa_044,0,1,87.61644394533957,-35.788830442667,1.4533898470343212,17.21423372955383,13.0,158.0,237.5,294.0,378.84207100862386,10.0,10.0,10.0
345,smt_003,beauce_5_sa_045,2,1,61.979106024387875,-40.99289540851938,3.153571199566604,10.642715287070525,13.0,122.72968174190795,249.40174700161452,294.0,367.72780031796896,34.89917803587054,1.0258030523768886,10.0
346,smt_003,beauce_5_sa_046,2,1,72.56845037823066,-38.94617434637301,3.5183055367743545,15.486728599606115,13.0,169.8091213845399,257.1766736443785,294.0,369.16583425735905,14.161548771896392,3.131739936039455,10.0
347,smt_003,beauce_5_sa_047,0,1,60.69577198152801,-39.531569303446176,3.0578418642341454,17.615394790004068,13.0,158.0,237.5,294.0,341.2345223807098,10.0,10.0,10.0
348,smt_003,beauce_5_sa_048,3,0,103.17103696172245,-24.0,2.3669423117214747,13.0,13.0,128.7344095144327,222.47189086254406,280.2443936030546,374.199110421221,1.7434220341241793,1.7009628863178219,2.042230966445649
349,smt_003,beauce_5_sa_049,2,2,75.88477620504767,-15.448129142591586,1.8812796807651733,24.927164750690242,3.585185753862261,201.67872663884646,246.2140390898973,294.0,367.4321701849467,1.0699879542246988,9.16190686058846,10.0
350,smt_003,beauce_5_sa_050,0,0,69.0771362771272,-24.0,1.092084803119466,13.0,13.0,158.0,237.5,294.0,350.6569923456708,10.0,10.0,10.0
351,smt_003,beauce_5_sa_051,3,1,96.85458324516648,-35.94918766425264,3.0190010925499267,20.28712245747876,13.0,187.0232661006755,251.44055338456786,300.03457743211277,336.88831445879833,56.11158299427278,14.550759757537543,57.42185732311283
352,smt_003,beauce_5_sa_052,1,1,95.4351250593188,-43.45379541946124,3.3936828376313617,9.291107718828366,13.0,143.18870683522024,237.5,294.0,338.726752683724,2.0951005993263525,10.0,10.0
353,smt_003,beauce_5_sa_053,0,2,68.28421458537717,-8.90591912525295,2.7588612078923003,13.661017853375,4.898535043720109,158.0,237.5,294.0,336.85628707049796,10.0,10.0,10.0
354,smt_003,beauce_5_sa_054,3,1,54.84618411902887,-17.336139527275254,3.541067764422156,4.571216388122765,13.0,163.47886777932624,244.72738745893236,278.6817960261792,328.51042119316463,1.2751940431321054,4.371274131965981,2.993604195986389
355,smt_003,beauce_5_sa_055,3,2,58.980689571616736,-9.760044223262554,2.811373791556422,24.383926539258574,16.070864354337004,137.36408164539478,228.39016593868953,286.2341940446431,356.90223055214756,18.398191953988164,1.4678233109354757,10.540871142783438
356,smt_003,beauce_5_sa_056,0,0,100.41805870683791,-24.0,2.0875586533505155,13.0,13.0,158.0,237.5,294.0,345.70062035508374,10.0,10.0,10.0
357,smt_003,beauce_5_sa_057,1,2,46.294933892640884,-20.49846738654615,2.731041271643142,19.54414900126889,14.658427738549893,179.86550248527652,237.5,294.0,353.60137774090526,21.927964404457313,10.0,10.0
358,smt_003,beauce_5_sa_058,3,1,99.96406348283823,-24.046342469523157,2.832586826505681,5.874556867603658,13.0,111.20526347079385,217.8553133356315,310.9595196257039,327.2205340269452,6.346857996959969,2.1970522748820875,48.4466399174615
359,smt_003,beauce_5_sa_059,2,0,74.90439278587445,-24.0,2.520404817401823,13.0,13.0,190.44297118289978,240.06548588201582,294.0,339.93273880566414,47.10487302935654,13.09415027435934,10.0
360,smt_003,beauce_5_sa_060,2,2,82.54162507582338,-12.086521249785392,2.1088111458364303,12.916371612363058,6.473689654430132,149.31968073756806,246.5344883501961,294.0,375.41076379831264,46.89376671445514,1.3000627035546597,10.0
361,smt_003,beauce_5_sa_061,3,2,69.03485884585092,-11.315527748113674,3.1496990457146303,10.96436862882672,14.686776832677026,184.40766598329355,244.77724505431013,289.94780467612935,366.8033302399208,34.48645346235251,67.83656577228423,66.93614839921318
362,smt_003,beauce_5_sa_062,2,2,74.07917994242129,-22.917657217570923,3.1983376690557836,13.935100766517795,21.527801983578954,199.62614754914392,257.98734000078446,294.0,340.26801000854306,9.997255244025586,9.99158309855916,10.0
363,smt_003,beauce_5_sa_063,0,0,60.048239579400764,-24.0,2.4443046428253594,13.0,13.0,158.0,237.5,294.0,341.6426509582693,10.0,10.0,10.0
364,smt_003,beauce_5_sa_064,3,0,102.32938256528561,-24.0,1.246443174941217,13.0,13.0,178.1399698425434,211.03398668933434,311.4203116020361,348.62253321596177,1.1116320300026317,2.7547519452638776,41.08602454015472
365,smt_003,beauce_5_sa_065,1,1,92.49574599407288,-41.19582382810587,1.7570831462436831,21.260988240533756,13.0,168.1769181763649,237.5,294.0,333.82517657084367,1.2370970562265606,10.0,10.0
366,smt_003,beauce_5_sa_066,0,0,57.24074998666439,-24.0,3.4300800879089453,13.0,13.0,158.0,237.5,294.0,361.24605353175616,10.0,10.0,10.0
367,smt_003,beauce_5_sa_067,1,1,49.55934004713985,-16.31322890477272,2.319634529225704,5.603627582619255,13.0,113.95160250524492,237.5,294.0,347.47693167462614,9.478783916126037,10.0,10.0
368,smt_003,beauce_5_sa_068,3,0,84.02271837054266,-24.0,1.8401117538359817,13.0,13.0,170.66000055681775,234.99271927847747,302.97449382515305,369.57599209506463,5.109451863959282,29.67210384782483,1.6649232263740192
369,smt_003,beauce_5_sa_069,3,0,64.21670410530616,-24.0,3.1331316767355295,13.0,13.0,176.87493533179355,252.58627458518458,313.88463487451304,331.73467665853,10.744413136792407,54.60563024996758,3.322771998986415
370,smt_003,beauce_5_sa_070,1,2,63.3020990640693,-11.275185917800322,1.5619278110825245,17.240352143133798,22.988282657478653,126.20500895216014,237.5,294.0,341.2779769157933,13.474744096121581,10.0,10.0
371,smt_003,beauce_5_sa_071,0,0,64.78350306527321,-24.0,2.9986023190394886,13.0,13.0,158.0,237.5,294.0,330.4034258879261,10.0,10.0,10.0
372,smt_003,beauce_5_sa_072,0,2,81.26142318411794,-30.56123367501879,3.9021727487939635,19.704867293364877,20.018806455403784,158.0,237.5,294.0,364.363220626695,10.0,10.0,10.0
373,smt_003,beauce_5_sa_073,3,0,85.98794615267352,-24.0,3.4466103051888277,13.0,13.0,181.32767997094652,254.59681791702624,307.17947438972476,344.1155589587281,12.749239836885032,3.3518995161993783,13.589457445331036
374,smt_003,beauce_5_sa_074,3,1,64.09876714312041,-33.449490660703184,1.090616551675697,24.569772291541486,13.0,126.73809986355116,213.9656463501692,271.4776706218784,340.7164095834974,5.247762292162386,74.55448481396424,3.887473624083814
375,smt_003,beauce_5_sa_075,3,0,78.53751000359921,-24.0,1.3636020368759825,13.0,13.0,197.94800746093836,256.37451869913605,292.24367157152847,333.7844289787003,5.92655771777365,8.813376439315666,51.09740571752183
376,smt_003,beauce_5_sa_076,2,1,62.91687958481705,-6.701350925541746,3.3381994948986917,19.464433186361298,13.0,124.18551056849735,223.4080931021191,294.0,337.1737077467803,6.698112184066074,30.91899527850974,10.0
377,smt_003,beauce_5_sa_077,2,0,63.30963022389926,-24.0,3.6766252183535615,13.0,13.0,153.24219124517813,236.1672797831282,294.0,366.8118855773679,9.969301066386942,4.884424302574735,10.0
378,smt_003,beauce_5_sa_078,2,2,103.13434649351568,-30.790188403658483,1.8766945116424973,5.580834597047609,14.797409903050985,137.07865468925587,229.17355182040436,294.0,337.59776154595176,16.010140601414502,2.475590014228505,10.0
379,smt_003,beauce_5_sa_079,0,1,86.07744254289639,-5.033058312775118,1.122567560233143,9.044295559381583,13.0,158.0,237.5,294.0,326.7630072948158,10.0,10.0,10.0
380,smt_003,beauce_5_sa_080,3,2,71.96467124578848,-6.137799626545103,3.034403827998961,14.004091292169543,4.923229942295695,202.37932275999856,239.72351951496586,316.2071571167649,353.4739401521959,7.614506536768514,14.829252906552323,21.085012297908868
381,smt_003,beauce_5_sa_081,2,2,67.09203218413845,-19.897087740091305,3.567806357408614,8.326896950231994,20.463572774984627,184.7271128376737,261.8315400590727,294.0,341.9473628779624,90.97487338539662,44.49086630170823,10.0
382,smt_003,beauce_5_sa_082,3,2,64.90033222840631,-18.014094827994406,2.940406378563668,20.66053237808216,21.20021940749473,148.04959499159673,226.55866629240774,304.7330127232275,365.3867235976597,60.33610859038514,83.72735875323694,5.353565271777872
383,smt_003,beauce_5_sa_083,0,2,91.4624374476522,-42.5404502050833,1.330060825584638,15.287028853080965,6.4943465774088,158.0,237.5,294.0,350.16459560814235,10.0,10.0,10.0
384,smt_003,beauce_5_sa_084,1,1,101.54018058990283,-28.729257840062182,2.490050062353972,17.526069359283575,13.0,204.10159894499225,237.5,294.0,348.2441262924982,2.5512473593636718,10.0,10.0
385,smt_003,beauce_5_sa_085,2,2,94.48786278324766,-40.57358509906305,1.4463951724834392,17.742021811913872,20.968287122336136,114.05973828655365,234.9756364582745,294.0,376.6549941745433,2.329966431410673,6.7953848041266856,10.0
386,smt_003,beauce_5_sa_086,0,2,64.38134097206193,-38.742916534271096,3.2576268382517486,20.91073280545963,12.637995564443084,158.0,237.5,294.0,351.2689320413614,10.0,10.0,10.0
387,smt_003,beauce_5_sa_087,2,1,51.04190702514169,-26.24407493608754,2.381212595119367,24.916023072289413,13.0,160.28031843296154,226.20126581494893,294.0,361.7169345071613,8.65804961283897,7.899848564570122,10.0
388,smt_003,beauce_5_sa_088,0,2,66.94562656262282,-37.18084182618304,3.447959102419664,17.267025906804648,19.511477790426838,158.0,237.5,294.0,338.2430140574807,10.0,10.0,10.0
389,smt_003,beauce_5_sa_089,0,2,47.71029134362637,-20.25356150031992,1.7571526508626953,4.291548790864259,22.425614943297198,158.0,237.5,294.0,333.0470799970766,10.0,10.0,10.0
390,smt_003,beauce_5_sa_090,1,1,46.23420689005515,-21.32514782887265,2.3656127728578547,20.1118225701138,13.0,170.4411672199506,237.5,294.0,382.02972208305766,1.0367820413554265,10.0,10.0
391,smt_003,beauce_5_sa_091,2,0,88.84978409533355,-24.0,2.891250379609318,13.0,13.0,172.04111483104006,237.60259937457397,294.0,369.50968167552116,8.042131763238146,51.11557718239144,10.0
392,smt_003,beauce_5_sa_092,3,1,98.30424810447805,-12.932935178303481,2.36762153869617,22.978930613749174,13.0,176.6598046757359,261.25381425733434,322.3476057916296,373.6099376122725,80.01436959048166,1.0034586029739205,25.30804842759716
393,smt_003,beauce_5_sa_093,1,1,74.36187166295005,-12.701548486579107,3.527553759198809,4.439454463122752,13.0,146.19544846608304,237.5,294.0,379.2732431721795,3.822069683323327,10.0,10.0
394,smt_003,beauce_5_sa_094,0,2,73.29981917642488,-19.252935532769136,1.6100077045820953,9.4221639925809,9.60587457386963,158.0,237.5,294.0,360.4875192883708,10.0,10.0,10.0
395,smt_003,beauce_5_sa_095,1,2,78.70989799706967,-36.55815733788395,2.416466494671215,5.603005158239037,2.746870584744754,160.50325979515367,237.5,294.0,347.58200773032866,2.594065937062991,10.0,10.0
396,smt_003,beauce_5_sa_096,1,0,67.20407659063352,-24.0,2.7891019456952906,13.0,13.0,118.45372703599521,237.5,294.0,328.4122785131138,18.531519120603527,10.0,10.0
397,smt_003,beauce_5_sa_097,0,2,83.46131566564915,-35.183059497823336,2.2527221594333042,5.798035173460983,16.18367623606123,158.0,237.5,294.0,355.30823758613263,10.0,10.0,10.0
398,smt_003,beauce_5_sa_098,2,1,50.7969277410693,-43.86060856179142,2.9272589809917484,18.466713093684813,13.0,193.4861772245822,247.56864223057178,294.0,349.275632506017,1.4142206461319242,3.4084467889978427,10.0
399,smt_003,beauce_5_sa_099,3,0,97.69799527386495,-24.0,1.9612756367311666,13.0,13.0,141.62861483337812,249.1053725461566,283.7805388702395,375.33764798984913,25.227175962352895,84.80530290489119,80.38077155668384
400,smt_004,beauce_5_sa_000,2,0,76.03758305215143,-24.0,2.7189340578377497,13.0,13.0,149.7299806120954,256.5250829240889,294.0,332.5726428085483,55.69709174495093,1.038741366540922,10.0
